Index,X Axis,ONOISE,INOISE
639,2398832.919019439,4.307500784929583E-16,7.043217329481863E-15
640,2454708.9156849775,4.1064366933454675E-16,7.186566254736689E-15
641,2511886.4315095255,3.91458470813437E-16,7.335501728780802E-15
642,2570395.782768808,3.731522483912997E-16,7.490179264741831E-15
643,2630267.9918953246,3.5568471886115817E-16,7.650753539326489E-15
644,2691534.8039268567,3.3901745934922846E-16,7.817377795190786E-15
645,2754228.703338106,3.2311382066494515E-16,7.990203189538531E-15
646,2818382.931264392,3.079388447896562E-16,8.169378087030205E-15
647,2884031.5031265425,2.9345918629207704E-16,8.355047295016578E-15
648,2951209.2266663206,2.7964303747941314E-16,8.547351239856611E-15
649,3019951.7204019492,2.66460057096198E-16,8.746425083050524E-15
650,3090295.432513522,2.5388130239653493E-16,8.952397776344473E-15
651,3162277.6601683088,2.4187916442064685E-16,9.16539105570949E-15
652,3235936.5692962105,2.30427306318467E-16,9.385518374284224E-15
653,3311311.214825837,2.1950060457043749E-16,9.612883775225883E-15
654,3388441.5613919497,2.0907509296030947E-16,9.847580706059142E-15
655,3467368.5045252386,1.9912790916682242E-16,1.0089690776820037E-14
656,3548133.892335675,1.8963724384529606E-16,1.03392824651979E-14
657,3630780.5477009322,1.8058229207585634E-16,1.0596409773018306E-14
658,3715352.290971642,1.7194320706464303E-16,1.086111083903352E-14
659,3801893.9632055266,1.6370105598742265E-16,1.1133406514553314E-14
660,3890451.4499427183,1.5583777787186061E-16,1.1413298909325752E-14
661,3981071.7055348824,1.4833614341959568E-16,1.1700769916507596E-14
662,4073802.778041035,1.4117971667543455E-16,1.1995779726844943E-14
663,4168693.8347032596,1.34352818453742E-16,1.2298265343481355E-14
664,4265795.18801583,1.2784049143895206E-16,1.2608139110312752E-14
665,4365158.322401561,1.2162846687985455E-16,1.2925287268143142E-14
666,4466835.921509529,1.1570313280192777E-16,1.3249568554331071E-14
667,4570881.896148646,1.1005150366564556E-16,1.3580812862928262E-14
668,4677351.412871875,1.0466119140286222E-16,1.3918819983529622E-14
669,4786300.923226274,9.952037776570062E-17,1.4263358438476588E-14
670,4897788.19368435,9.461778792779545E-17,1.4614164438831023E-14
671,5011872.336272608,8.994266527730931E-17,1.4970940980414593E-14
672,5128613.83991353,8.54847473484111E-17,1.5333357102230628E-14
673,5248074.602497605,8.12342428370352E-17,1.5701047329368155E-14
674,5370317.963702403,7.718180965158163E-17,1.6073611323166495E-14
675,5495408.738576118,7.331853395062051E-17,1.6450613760818467E-14
676,5623413.25190336,6.963591012302217E-17,1.683158446606768E-14
677,5754399.373371435,6.61258216674182E-17,1.7216018811756415E-14
678,5888436.553555753,6.278052293041814E-17,1.760337841328498E-14
679,6025595.860743437,5.959262166541108E-17,1.7993092130233195E-14
680,6165950.018614679,5.655506237517032E-17,1.838455739107102E-14
681,6309573.444801786,5.366111040412455E-17,1.8777141852825708E-14
682,6456542.2903464055,5.090433674736806E-17,1.917018540407082E-14
683,6606934.480075807,4.827860354549315E-17,1.9563002516547367E-14
684,6760829.753919661,4.577805023647443E-17,1.995488494501782E-14
685,6918309.7091892045,4.33970803363522E-17,2.0345104771859417E-14
686,7079457.843841215,4.113034882310767E-17,2.073291778685758E-14
687,7244359.600749733,3.897275009892919E-17,2.1117567187754697E-14
688,7413102.413009003,3.691940650752857E-17,2.1498287581844154E-14
689,7585775.750291661,3.4965657384639456E-17,2.1874309263160192E-14
690,7762471.166286736,3.310704862080546E-17,2.2244862734551196E-14
691,7943282.347242629,3.133932271672613E-17,2.2609183438563894E-14
692,8128305.161640802,2.965840931271281E-17,2.2966516656068798E-14
693,8317637.711026515,2.80604161742636E-17,2.331612252697074E-14
694,8511380.382023565,2.654162061712096E-17,2.3657281143455038E-14
695,8709635.899560602,2.509846135549268E-17,2.3989297662378287E-14
696,8912509.381337246,2.3727530758223378E-17,2.431150738131563E-14
697,9120108.393558882,2.242556749783439E-17,2.4623280720687037E-14
698,9332543.007969689,2.1189449578285745E-17,2.4924028053429637E-14
699,9549925.860214133,2.0016187727315523E-17,2.5213204324392836E-14
700,9772372.209557876,1.8902919139919864E-17,2.5490313402184167E-14
701,9999999.999999763,1.784690155946083E-17,2.57549121090125E-14
702,1.02329299228073E7,1.6845507683307643E-17,2.6006613877039473E-14
703,1.0471285480508748E7,1.5896219879985823E-17,2.6245091984381266E-14
704,1.071519305237581E7,1.499662520477119E-17,2.6470082328994217E-14
705,1.0964781961431589E7,1.4144410700895628E-17,2.6681385704675032E-14
706,1.1220184543019367E7,1.3337358973359019E-17,2.6878869550531365E-14
707,1.1481536214968553E7,1.2573344022356536E-17,2.7062469152362335E-14
708,1.1748975549395014E7,1.1850327323465264E-17,2.7232188282735364E-14
709,1.2022644346173842E7,1.1166354141409041E-17,2.738809927381904E-14
710,1.230268770812352E7,1.0519550064490888E-17,2.7530342526055775E-14
711,1.258925411794137E7,9.908117746611176E-18,2.7659125463384057E-14
712,1.288249551693103E7,9.330333843920877E-18,2.7774720953755456E-14
713,1.3182567385563755E7,8.78454613322418E-18,2.7877465220803804E-14
714,1.3489628825916212E7,8.269170799384559E-18,2.796775527967837E-14
715,1.3803842646028517E7,7.782689879174705E-18,2.8046045936145815E-14
716,1.4125375446227204E7,7.323648849313618E-18,2.811284639295258E-14
717,1.4454397707458928E7,6.890654346709111E-18,2.8168716512275637E-14
718,1.4791083881681718E7,6.4823720093437956E-18,2.8214262786224967E-14
719,1.5135612484361717E7,6.097524426699048E-18,2.8250134069754562E-14
720,1.548816618912444E7,5.734889189099822E-18,2.8277017131757348E-14
721,1.5848931924610753E7,5.393297025971987E-18,2.8295632080441217E-14
722,1.6218100973588908E7,5.0716300235977024E-18,2.8306727718349826E-14
723,1.6595869074375205E7,4.7688199136363754E-18,2.831107688108036E-14
724,1.698243652461703E7,4.483846424364332E-18,2.8309471810953092E-14
725,1.7378008287493333E7,4.215735687312524E-18,2.83027196146801E-14
726,1.7782794100388795E7,3.963558692735619E-18,2.8291637848940237E-14
727,1.819700858609939E7,3.726429788045654E-18,2.8277050275291537E-14
728,1.862087136662822E7,3.50350521414503E-18,2.8259782819417952E-14
729,1.9054607179632004E7,3.2939816752397337E-18,2.8240659766296018E-14
730,1.9498445997579977E7,3.0970949384728877E-18,2.822050021703418E-14
731,1.9952623149688307E7,2.91211846035318E-18,2.820011482798749E-14
732,2.0417379446694795E7,2.738362037588815E-18,2.8180302848000115E-14
733,2.0892961308539886E7,2.575170480518982E-18,2.8161849464585685E-14
